LIBID,stop_short_name,stop_full_name,stop_type,address_number,address_street_dir_prefix,address_street,address_street_suffix,address_street_dir_suffix,address_street_unit,address_city,address_state,address_zip,address_country,county,latitude,longitude,pluscode,current_delivery_sys,current_delivery_sys_code,service_time_mins,m_do,m_pu,t_do,t_pu,w_do,w_pu,r_do,r_pu,f_do,f_pu,s_do,s_pu,avg_pickup,avg_dropoff,volume_data_missing,redundant_address,address_verified_01,address_verified_02,geoloc_verified_01,ideal_regional_hub,starter_regional_hub,geo_coords,ideal_proposal_region,starter_proposal_region
WI0321,Tomah PL,Tomah Public Library,public_library,718,,Superior,Ave,,,Tomah,WI,54660,US,Monroe,43.9798419,-90.5042258,,Winding Rivers Library System,WRLS,7,1,1,1,1,1,1,,,1,1,,,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.9798419, -90.5042258)",ideal_region_04,starter_region_05
WI0323,Trempealeau PL,Shirley M. Wright Memorial Library,public_library,11455,,Fremont,St,,,Trempealeau,WI,54661,US,Trempealeau,44.004689,-91.4317287,,Winding Rivers Library System,WRLS,7,1,3,2,3,1,3,,,2,3,,,3,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.004689, -91.4317287)",ideal_region_04,starter_region_05
WI0330,Viroqua PL,McIntosh Memorial Library,public_library,205,S,Rock,Ave,,,Viroqua,WI,54665,US,Vernon,43.5550631,-90.89023449999999,,Winding Rivers Library System,WRLS,7,7,6,8,6,4,7,,,6,8,,,7,7,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.5550631, -90.89023449999999)",ideal_region_04,starter_region_05
SCH021,Viroqua SD,Viroqua School District,school,115,N,Education,Ave,,,Viroqua,WI,54665,US,Vernon,43.5569189,-90.9026061,,Winding Rivers Library System,WRLS,7,1,1,,,,,,,,,,,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,,,"(43.5569189, -90.9026061)",ideal_region_04,starter_region_05
WI0347,Westby PL,Bekkum Memorial Public Library,public_library,206,N,Main,St,,,Westby,WI,54667,US,Vernon,43.654909,-90.85675330000001,,Winding Rivers Library System,WRLS,7,3,4,3,3,3,3,,,3,4,,,4,3,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.654909, -90.85675330000001)",ideal_region_04,starter_region_05
WITC250,Western TC,Western Technical College,wi_tech_college,400,,7th,St,N,,La Crosse,WI,54601,US,La Crosse,43.8153635,-91.2460309,,Winding Rivers Library System,WRLS,7,,,1,1,,,,,1,1,,,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.8153635, -91.2460309)",ideal_region_04,starter_region_05
WI0351,Whitehall PL,Whitehall Public Library,public_library,36351,,Main,St,,,Whitehall,WI,54773,US,Trempealeau,44.3688004,-91.3170631,,Winding Rivers Library System,WRLS,7,1,1,1,1,1,1,,,1,1,,,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.3688004, -91.3170631)",ideal_region_04,starter_region_05
WI0355,Wilton PL,Wilton Public Library,public_library,400,,East,St,,Ste 102,Wilton,WI,54670,US,Monroe,43.8136941,-90.5250092,,Winding Rivers Library System,WRLS,7,2,2,2,2,1,2,,,1,2,,,2,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.8136941, -90.5250092)",ideal_region_04,starter_region_05
WI2500,Winding Rivers LS,Winding Rivers Library System,library_system,980,W,HWY 16,,,Ste 1,West Salem,WI,54669,US,La Crosse,43.899726,-91.0991119,,Winding Rivers Library System,WRLS,7,4,4,4,8,,,8,6,4,1,,,5,5,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"(43.899726, -91.0991119)",ideal_region_04,starter_region_05
WI0362,Wonewoc PL,Wonewoc Public Library,public_library,305,,Center,St,,,Wonewoc,WI,53968,US,Juneau,43.6546598,-90.2236935,,Winding Rivers Library System,WRLS,7,2,3,2,2,1,2,,,1,2,,,3,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.6546598, -90.2236935)",ideal_region_04,starter_region_05
SCH022,Wonewoc-Union Center HS,Wonewoc - Union Center High School,school,101,,School,Rd,,,Wonewoc,WI,53968,US,Juneau,43.6619062,-90.2236837,,Winding Rivers Library System,WRLS,7,1,1,,,,,1,1,,,,,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,,,"(43.6619062, -90.2236837)",ideal_region_04,starter_region_05
WI0027,Berlin PL,Berlin Public Library,public_library,121,W,Park,Ave,,,Berlin,WI,54923,US,Green Lake,43.9695201,-88.9476943,,Winnefox Library System,WLS,7,5,6,9,4,3,4,4,4,2,4,,,5,5,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.9695201, -88.9476943)",ideal_region_05,starter_region_06
WI0039,Brandon PL,Brandon Public Library,public_library,117,E,Main,St,,,Brandon,WI,53919,US,Fond du Lac,43.7352341,-88.7822834,,Winnefox Library System,WLS,7,1,1,,,1,2,,,1,2,,,2,1,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.7352341, -88.7822834)",ideal_region_05,starter_region_06
WI0052,Campbellsport PL,Campbellsport Public Library,public_library,220,N,Helena,,,,Campbellsport,WI,53010,US,Fond du Lac,43.5998655,-88.2760364,,Winnefox Library System,WLS,7,2,4,,,4,4,,,2,5,,,5,3,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.5998655, -88.2760364)",ideal_region_05,starter_region_06
WI0379,Coloma PL,Coloma Public Library,public_library,155,S,Front,St,,,Coloma,WI,54930,US,Waushara,44.0339867,-89.5226575,,Winnefox Library System,WLS,7,2,3,,,3,2,,,1,2,,,3,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.0339867, -89.5226575)",ideal_region_05,starter_region_06
WI0098,Endeavor PL,Endeavor Public Library,public_library,400,,Church,St,,,Endeavor,WI,53930,US,Marquette,43.7113168,-89.4650968,,Winnefox Library System,WLS,7,1,1,,,1,1,,,2,1,,,1,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.7113168, -89.4650968)",ideal_region_05,starter_region_06
WI0103,Fond du Lac PL,Fond du Lac Public Library,public_library,32,,Sheboygan,St,,,Fond du Lac,WI,54935,US,Fond du Lac,43.7774678,-88.4453853,,Winnefox Library System,WLS,7,2,1,2,1,1,1,,,2,2,,,2,2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,"(43.7774678, -88.4453853)",ideal_region_05,starter_region_06
WI0103-003,Fond du Lac PL - XP,Fond du Lac Public Library Express,outreach_service,1125,E,Johnson,St,,,Fond du Lac,WI,54935,US,Fond du Lac,43.78497369999999,-88.4041807,,Winnefox Library System,WLS,7,1,1,,,,,,,,,,,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,,,"(43.78497369999999, -88.4041807)",ideal_region_05,starter_region_06
WI0122,Green Lake PL,Caestecker Public Library,public_library,518,,Hill,St,,,Green Lake,WI,54941,US,Green Lake,43.8455047,-88.9589659,,Winnefox Library System,WLS,7,4,4,6,3,3,3,,,4,4,,,4,5,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.8455047, -88.9589659)",ideal_region_05,starter_region_06
WI0128,Hancock PL,Hancock Public Library,public_library,114,S,Main,St,,,Hancock,WI,54943,US,Waushara,44.1329968,-89.5232022,,Winnefox Library System,WLS,7,1,1,,,2,1,,,3,1,,,1,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.1329968, -89.5232022)",ideal_region_05,starter_region_06
WI0154,Kingston PL,Mill Pond Public Library,public_library,140,N,South,St,,,Kingston,WI,53939,US,Green Lake,43.6945847,-89.1281815,,Winnefox Library System,WLS,7,1,3,,,5,2,,,2,3,,,3,3,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.6945847, -89.1281815)",ideal_region_05,starter_region_06
WI0182,Markesan PL,Markesan Public Library,public_library,75,N,Bridge,St,,,Markesan,WI,53946,US,Green Lake,43.7080056,-88.98795559999999,,Winnefox Library System,WLS,7,4,4,,,3,2,,,2,8,,,5,3,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.7080056, -88.98795559999999)",ideal_region_05,starter_region_06
WI0190,Menasha PL,Elisha D. Smith Public Library,public_library,440,,First,St,,,Menasha,WI,54952,US,Winnebago,44.2034539,-88.44659659999999,,Winnefox Library System,WLS,7,14,14,10,14,6,5,12,10,6,8,,,11,10,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.2034539, -88.44659659999999)",ideal_region_05,starter_region_06
WI0205,Montello PL,Montello Public Library,public_library,128,,Lake,Ct,,,Montello,WI,53949,US,Marquette,43.79207170000001,-89.3311818,,Winnefox Library System,WLS,7,2,2,,,4,3,,,4,2,,,3,4,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.79207170000001, -89.3311818)",ideal_region_05,starter_region_06
WI0214,Neenah PL,Neenah Public Library,public_library,240,E,Wisconsin,Ave,,,Neenah,WI,54956,US,Winnebago,44.1850041,-88.4577238,,Winnefox Library System,WLS,7,20,21,20,14,16,13,15,14,8,10,,,15,16,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.1850041, -88.4577238)",ideal_region_05,starter_region_06
WI0217,Neshkoro PL,Neshkoro Public Library,public_library,132,S,Main,St,,,Neshkoro,WI,54960,US,Marquette,43.9625986,-89.21835829999999,,Winnefox Library System,WLS,7,,,,,0,0,,,1,1,,,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.9625986, -89.21835829999999)",ideal_region_05,starter_region_06
WI0224,North Fond du Lac PL,Spillman Public Library,public_library,719,,Wisconsin,Ave,,,North Fond du Lac,WI,54937,US,Fond du Lac,43.8088478,-88.4813691,,Winnefox Library System,WLS,7,2,3,2,3,2,3,,,3,3,,,3,3,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.8088478, -88.4813691)",ideal_region_05,starter_region_06
WI0228,Oakfield PL,Oakfield Public Library,public_library,130,N,Main,St,,,Oakfield,WI,53065,US,Fond du Lac,43.68385199999999,-88.547877,,Winnefox Library System,WLS,7,3,1,,,2,3,,,3,3,,,3,3,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.68385199999999, -88.547877)",ideal_region_05,starter_region_06
WI0233,Omro PL,Carter Memorial Library,public_library,405,E,Huron,St,,,Omro,WI,54963,US,Winnebago,44.0388273,-88.7392885,,Winnefox Library System,WLS,7,3,5,4,6,2,1,,,3,4,,,4,3,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.0388273, -88.7392885)",ideal_region_05,starter_region_06
WI0239,Oshkosh PL,Oshkosh Public Library,public_library,106,,Washington,Ave,,,Oshkosh,WI,54901,US,Winnebago,44.0181529,-88.5358359,,Winnefox Library System,WLS,7,115,96,70,68,85,91,66,53,104,87,,,79,88,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE,"(44.0181529, -88.5358359)",ideal_region_05,starter_region_06
WI0242,Oxford PL,Oxford Public Library,public_library,129,S,Franklin,Ave,,,Oxford,WI,53952,US,Marquette,43.7807177,-89.5729286,,Winnefox Library System,WLS,7,2,2,,,3,2,,,2,2,,,2,3,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.7807177, -89.5729286)",ideal_region_05,starter_region_06
WI0243,Packwaukee PL,Packwaukee Public Library,public_library,N3511,,State,St,,,Packwaukee,WI,53953,US,Marquette,43.7656065,-89.45859639999999,,Winnefox Library System,WLS,7,1,3,,,4,1,,,2,1,,,2,3,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.7656065, -89.45859639999999)",ideal_region_05,starter_region_06
WI0251,Pine River PL,Leon-Saxeville Township Library,public_library,N4715,,HWY E,,,,Pine River,WI,54965,US,Waushara,44.1491972,-89.07746859999999,,Winnefox Library System,WLS,7,2,2,,,2,4,,,2,3,,,3,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.1491972, -89.07746859999999)",ideal_region_05,starter_region_06
WI0254,Plainfield PL,Plainfield Public Library,public_library,126,E,Main,St,,,Plainfield,WI,54966,US,Waushara,44.2129991,-89.4920729,,Winnefox Library System,WLS,7,1,3,,,2,3,,,2,1,,,3,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.2129991, -89.4920729)",ideal_region_05,starter_region_06
WI0260,Poy Sippi PL,Poy Sippi Public Library,public_library,W2251,,Commercial,St,,,Poy Sippi,WI,54967,US,Waushara,44.1358496,-88.99453199999999,,Winnefox Library System,WLS,7,2,1,,,1,1,,,1,1,,,1,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.1358496, -88.99453199999999)",ideal_region_05,starter_region_06
WI0267,Princeton PL,Princeton Public Library,public_library,424,W,Water,St,,,Princeton,WI,54968,US,Green Lake,43.8501634,-89.128204,,Winnefox Library System,WLS,7,4,3,2,3,2,2,,,4,5,,,4,3,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.8501634, -89.128204)",ideal_region_05,starter_region_06
WIGOV240,Redgranite CI,Redgranite Correctional Institute,wi_state_gov,1006,,County Road EE,,,,Redgranite,WI,54970,US,Waushara,44.0540715,-89.1079025,,Winnefox Library System,WLS,7,1,1,,,,,,,,,,,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,,,"(44.0540715, -89.1079025)",ideal_region_05,starter_region_06
WI0271,Redgranite PL,Redgranite Public Library,public_library,135,W,Bannerman,Ave,,,Redgranite,WI,54970,US,Waushara,44.043585,-89.10257399999999,,Winnefox Library System,WLS,7,1,1,,,1,1,,,1,1,,,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.043585, -89.10257399999999)",ideal_region_05,starter_region_06
WI0278,Ripon PL,Ripon Public Library,public_library,120,,Jefferson,St,,,Ripon,WI,54971,US,Fond du Lac,43.8474624,-88.83906759999999,,Winnefox Library System,WLS,7,6,8,8,7,5,5,5,6,5,5,,,7,6,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.8474624, -88.83906759999999)",ideal_region_05,starter_region_06
WI0342,Wautoma PL,Wautoma Public Library,public_library,410,W,Main,St,,,Wautoma,WI,54982,US,Waushara,44.0756063,-89.29181020000001,,Winnefox Library System,WLS,7,4,5,4,5,2,3,,,5,5,,,5,4,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.0756063, -89.29181020000001)",ideal_region_05,starter_region_06
WI0348,Westfield PL,Ethel Everhard Memorial Library,public_library,117,E,3rd,St,,,Westfield,WI,53964,US,Marquette,43.8842929,-89.492564,,Winnefox Library System,WLS,7,3,3,,,3,3,,,6,3,,,3,4,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.8842929, -89.492564)",ideal_region_05,starter_region_06
WI0353,Wild Rose PL,Patterson Memorial Library,public_library,500,,Division,St,,,Wild Rose,WI,54984,US,Waushara,44.1779732,-89.2475731,,Winnefox Library System,WLS,7,3,1,,,3,4,,,2,2,,,3,3,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.1779732, -89.2475731)",ideal_region_05,starter_region_06
WI0357,Winneconne PL,Winneconne Public Library,public_library,31,S,Second,St,,,Winneconne,WI,54986,US,Winnebago,44.1101627,-88.7131014,,Winnefox Library System,WLS,7,4,7,4,6,3,2,,,6,6,,,6,5,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.1101627, -88.7131014)",ideal_region_05,starter_region_06
WI2600,Winnefox LS,Winnefox Library System,library_system,106,,Washington,Ave,,,Oshkosh,WI,54901,US,Winnebago,44.0181529,-88.5358359,,Winnefox Library System,WLS,7,2,2,1,3,1,2,,,2,2,,,3,2,FALSE,TRUE,TRUE,TRUE,TRUE,,TRUE,"(44.0181529, -88.5358359)",ideal_region_05,starter_region_06
WI0001,Abbotsford PL,Abbotsford Public Library,public_library,203,,First,St,,,Abbotsford,WI,54405,US,Clark,44.9473205,-90.32001969999999,,Wisconsin Valley Library Service,WVLS,7,1,2,,,2,3,,,2,3,,,3,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.9473205, -90.32001969999999)",ideal_region_02,starter_region_03
WI0009,AntPL - Antigo PL,Antigo Public Library,public_library,617,,Clermont,St,,,Antigo,WI,54409,US,Langlade,45.1412827,-89.153769,,Wisconsin Valley Library Service,WVLS,7,1,1,1,0,,,,,,,,,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,,,"(45.1412827, -89.153769)",ideal_region_02,starter_region_03
WI0009-002,AntPL - Elcho PL,Elcho Branch,public_library,,,Owano,St,,,Elcho,WI,54428,US,Langlade,45.43743750000001,-89.1838125,"CRP8+XF Elcho, Wisconsin",Wisconsin Valley Library Service,WVLS,7,1,1,,,,,,,,,,,1,1,TRUE,FALSE,FALSE,TRUE,TRUE,,,"(45.43743750000001, -89.1838125)",ideal_region_02,starter_region_03
WI0009-004,AntPL - White Lake PL,White Lake Branch,public_library,615,,School,St,,,White Lake,WI,54491,US,Langlade,45.15620939999999,-88.763532,,Wisconsin Valley Library Service,WVLS,7,1,1,1,0,,,,,,,,,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(45.15620939999999, -88.763532)",ideal_region_02,starter_region_03
WI0064,Colby PL,Colby Community Library,public_library,505,W,Spence,St,,,Colby,WI,54421,US,Clark,44.908899,-90.3219788,,Wisconsin Valley Library Service,WVLS,7,2,2,,,4,5,,,3,3,,,4,3,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.908899, -90.3219788)",ideal_region_02,starter_region_03
WI0068,Crandon PL,Crandon Public Library,public_library,110,W,Polk,St,,,Crandon,WI,54520,US,Forest,45.5675742,-88.904146,,Wisconsin Valley Library Service,WVLS,7,4,2,,,2,3,1,2,1,1,,,2,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(45.5675742, -88.904146)",ideal_region_02,starter_region_03
WI0381,Dorchester PL,Dorchester Public Library,public_library,155,N,Second,St,,,Dorchester,WI,54425,US,Clark,45.0044345,-90.3328734,,Wisconsin Valley Library Service,WVLS,7,1,1,,,2,1,,,1,1,,,1,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(45.0044345, -90.3328734)",ideal_region_02,starter_region_03
WI0115,Gilman PL,Western Taylor County Public Library,public_library,380,E,Main,St,,,Gilman,WI,54433,US,Taylor,45.16620229999999,-90.80952370000001,,Wisconsin Valley Library Service,WVLS,7,4,5,,,7,8,,,5,7,,,7,6,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(45.16620229999999, -90.80952370000001)",ideal_region_02,starter_region_03
WI0386,Granton PL,Granton Community Library,public_library,217,N,Main,St,,,Granton,WI,54436,US,Clark,44.5923547,-90.4624541,,Wisconsin Valley Library Service,WVLS,7,1,1,,,2,2,,,2,2,,,2,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.5923547, -90.4624541)",ideal_region_02,starter_region_03
WI0125,Greenwood PL,Greenwood Public Library,public_library,102,N,Main,St,,,Greenwood,WI,54437,US,Clark,44.7672552,-90.59786509999999,,Wisconsin Valley Library Service,WVLS,7,3,2,2,2,,,2,2,,,,,2,3,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.7672552, -90.59786509999999)",ideal_region_02,starter_region_03
WI0167,Laona PL,Edith Evans Community Library,public_library,5216,,Forest,Ave,,,Laona,WI,54541,US,Forest,45.5614467,-88.6683813,,Wisconsin Valley Library Service,WVLS,7,,,1,1,1,1,,,1,1,,,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(45.5614467, -88.6683813)",ideal_region_02,starter_region_03
WI0174,Loyal PL,Loyal Public Library,public_library,214,N,Main,St,,,Loyal,WI,54446,US,Clark,44.7372545,-90.495628,,Wisconsin Valley Library Service,WVLS,7,1,1,,,3,2,,,3,2,,,2,3,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.7372545, -90.495628)",ideal_region_02,starter_region_03
WI0341-012,MaraCo - Athens Branch,Athens Branch,public_library,221,,Caroline,St,,,Athens,WI,54411,US,Marathon,45.0341567,-90.0760083,,Wisconsin Valley Library Service,WVLS,7,3,3,2,3,3,2,5,1,3,2,,,3,4,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(45.0341567, -90.0760083)",ideal_region_02,starter_region_03
WI0341-004,MaraCo - Edgar Branch,Edgar Branch,public_library,224,S,Third,Ave,,,Edgar,WI,54426,US,Marathon,44.9218635,-89.9642477,,Wisconsin Valley Library Service,WVLS,7,3,1,2,2,2,3,2,1,3,3,,,2,3,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.9218635, -89.9642477)",ideal_region_02,starter_region_03
WI0341-014,MaraCo - Hatley Branch,Hatley Branch,public_library,450,,Curtis,Ave,,,Hatley,WI,54440,US,Marathon,44.8885637,-89.3377771,,Wisconsin Valley Library Service,WVLS,7,2,9,4,4,3,3,3,2,3,3,,,5,3,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.8885637, -89.3377771)",ideal_region_02,starter_region_03
WI0341-006,MaraCo - Marathon City Branch,Marathon Branch,public_library,515,,Washington,St,,,Marathon,WI,54448,US,Marathon,44.9300846,-89.8380234,,Wisconsin Valley Library Service,WVLS,7,4,3,5,4,4,3,4,4,3,3,,,4,4,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.9300846, -89.8380234)",ideal_region_02,starter_region_03
WI0341-005,MaraCo - Mosinee Branch,Joseph Dessert Branch,public_library,123,,Main,St,,,Mosinee,WI,54455,US,Marathon,44.7917029,-89.700807,,Wisconsin Valley Library Service,WVLS,7,3,5,3,4,5,3,3,3,4,5,,,4,4,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.7917029, -89.700807)",ideal_region_02,starter_region_03
WI0341-007,MaraCo - Rothschild Branch,Rothschild Area Branch,public_library,211,,Grand,Ave,,,Rothschild,WI,54474,US,Marathon,44.8881462,-89.6246496,,Wisconsin Valley Library Service,WVLS,7,5,10,12,7,10,13,8,6,7,9,,,9,9,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.8881462, -89.6246496)",ideal_region_02,starter_region_03
WI0341-009,MaraCo - Spencer Branch,Spencer Branch,public_library,105,,Park,St,,,Spencer,WI,54479,US,Marathon,44.7566189,-90.29799990000001,,Wisconsin Valley Library Service,WVLS,7,2,1,2,3,3,3,2,2,2,4,,,3,3,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.7566189, -90.29799990000001)",ideal_region_02,starter_region_03
WI0341-010,MaraCo - Stratford Branch,Stratford Branch,public_library,400,N,4th,Ave,,,Stratford,WI,54484,US,Marathon,44.8042712,-90.07449419999999,,Wisconsin Valley Library Service,WVLS,7,1,2,,,3,2,,,,,,,2,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.8042712, -90.07449419999999)",ideal_region_02,starter_region_03
WI0341,MaraCo - Wausau PL,Marathon County Public Library,public_library,300,,First,St,,,Wausau,WI,54403,US,Marathon,44.95968200000001,-89.6308286,,Wisconsin Valley Library Service,WVLS,7,23,21,24,22,19,16,20,21,17,15,,,19,21,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"(44.95968200000001, -89.6308286)",ideal_region_02,starter_region_03
WI0188,Medford PL,Frances L. Simek Memorial Library Medford,public_library,400,N,Main,St,,,Medford,WI,54451,US,Taylor,45.1434388,-90.3485649,,Wisconsin Valley Library Service,WVLS,7,3,2,,,4,2,,,3,4,,,3,4,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(45.1434388, -90.3485649)",ideal_region_02,starter_region_03
WI0395,Merrill PL,T.B. Scott Free Library,public_library,106,,1st,St,,,Merrill,WI,54452,US,Lincoln,45.1798437,-89.7014123,,Wisconsin Valley Library Service,WVLS,7,9,11,7,7,,,11,6,,,,,8,9,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(45.1798437, -89.7014123)",ideal_region_02,starter_region_03
WI0201,Minocqua PL,Minocqua Public Library,public_library,415,,Menominee,St,,Ste 100,Minocqua,WI,54548,US,Oneida,45.8704258,-89.7067785,,Wisconsin Valley Library Service,WVLS,7,4,4,7,5,4,3,4,4,3,3,,,4,5,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(45.8704258, -89.7067785)",ideal_region_02,starter_region_03
WI0215,Neillsville PL,Neillsville Public Library,public_library,409,,Hewett,St,,,Neillsville,WI,54456,US,Clark,44.5591628,-90.5959232,,Wisconsin Valley Library Service,WVLS,7,0,0,,,0,0,,,8,5,,,2,3,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.5591628, -90.5959232)",ideal_region_02,starter_region_03
WITC200,Nicolet Area TC,Nicolet Area Technical College,wi_tech_college,5364,,College,Dr,,,Rhinelander,WI,54501,US,Oneida,45.6123761,-89.4209303,,Wisconsin Valley Library Service,WVLS,7,1,2,,,2,2,,,2,2,,,2,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(45.6123761, -89.4209303)",ideal_region_02,starter_region_03
WITC210,Northcentral TC,Northcentral Technical College,wi_tech_college,1000,W,Campus,Dr,,,Wausau,WI,54401,US,Marathon,44.9856875,-89.64693749999999,"X9P3+76 Wausau, Wisconsin",Wisconsin Valley Library Service,WVLS,7,1,1,,,,,,,,,,,1,1,TRUE,FALSE,FALSE,TRUE,TRUE,,,"(44.9856875, -89.64693749999999)",ideal_region_02,starter_region_03
WI0241,Owen PL,Owen Public Library,public_library,414,,Central,Ave,,,Owen,WI,54460,US,Clark,44.9505347,-90.56482869999999,,Wisconsin Valley Library Service,WVLS,7,2,1,,,2,3,,,2,2,,,2,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.9505347, -90.56482869999999)",ideal_region_02,starter_region_03
WI0273,Rhinelander PL,Rhinelander District Library,public_library,106,N,Stevens,St,,,Rhinelander,WI,54501,US,Oneida,45.6393253,-89.4109026,,Wisconsin Valley Library Service,WVLS,7,9,8,7,1,5,7,4,8,,,,,6,7,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(45.6393253, -89.4109026)",ideal_region_02,starter_region_03
WI0274,Rib Lake PL,Rib Lake Public Library,public_library,645,,Pearl,St,,,Rib Lake,WI,54470,US,Taylor,45.3170356,-90.2059326,,Wisconsin Valley Library Service,WVLS,7,1,2,,,2,1,,,2,2,,,2,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(45.3170356, -90.2059326)",ideal_region_02,starter_region_03
WI0308,Stetsonville PL,Jean M. Thomsen Memorial Library,public_library,105,N,Gershwin,St,,,Stetsonville,WI,54480,US,Taylor,45.0772676,-90.3122838,,Wisconsin Valley Library Service,WVLS,7,1,1,,,1,1,,,1,1,,,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(45.0772676, -90.3122838)",ideal_region_02,starter_region_03
WI0319,Thorp PL,Thorp Public Library,public_library,401,S,Conway,Dr,,,Thorp,WI,54771,US,Clark,44.9562551,-90.79321829999999,,Wisconsin Valley Library Service,WVLS,7,1,2,,,3,2,,,2,3,,,3,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.9562551, -90.79321829999999)",ideal_region_02,starter_region_03
WI0320,Three Lakes PL,Edward U. Demmer Memorial Library,public_library,6961,W,School,St,,,Three Lakes,WI,54562,US,Oneida,45.7962356,-89.1691256,,Wisconsin Valley Library Service,WVLS,7,4,3,3,2,2,3,2,2,,,,,3,3,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(45.7962356, -89.1691256)",ideal_region_02,starter_region_03
WI0322,Tomahawk PL,Tomahawk Public Library,public_library,300,W,Lincoln,Ave,,,Tomahawk,WI,54487,US,Lincoln,45.4741848,-89.7336572,,Wisconsin Valley Library Service,WVLS,7,,,11,11,3,3,3,3,,,,,6,6,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(45.4741848, -89.7336572)",ideal_region_02,starter_region_03
